pcketID,srcIP,dstIP,srcPort,dstPort,ethSrc,ethDst,proto,startTime,endTime,hash1,hash2,totalAppPktCount,totalAppFrameLen,minAppPktLen,maxAppPktLen,Label
274166,192.168.1.196,192.168.1.1,6507,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 5:30,9/23/2016 5:30,-2092079345,-2136993355,2,530,30,500,Smart Things
274170,192.168.1.196,110.21.101.199,6506,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 5:30,9/23/2016 5:30,1057692483,-34640191,2,96,48,48,Smart Things
279432,192.168.1.196,192.168.1.1,6509,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 5:40,9/23/2016 5:40,1136780181,-316826367,2,530,30,500,Smart Things
279436,192.168.1.196,121.0.0.42,6508,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 5:40,9/23/2016 5:40,-1704853637,1774734803,2,96,48,48,Smart Things
285061,192.168.1.196,192.168.1.1,6511,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 5:50,9/23/2016 5:50,-1770378578,-304865672,2,530,30,500,Smart Things
285065,192.168.1.196,194.57.169.1,6510,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 5:50,9/23/2016 5:50,2042157011,1218007977,2,96,48,48,Smart Things
293881,192.168.1.196,192.168.1.1,6513,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 6:00,9/23/2016 6:00,393079780,-1830051100,2,542,30,512,Smart Things
293885,192.168.1.196,192.189.54.17,6512,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 6:00,9/23/2016 6:00,1224274501,-2102533559,2,96,48,48,Smart Things
302026,192.168.1.196,192.168.1.1,6515,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 6:10,9/23/2016 6:10,39432730,1811772654,2,514,30,484,Smart Things
302030,192.168.1.196,62.210.211.218,6514,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 6:10,9/23/2016 6:10,1279360032,1352761212,2,96,48,48,Smart Things
307449,192.168.1.196,192.168.1.1,6517,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 6:20,9/23/2016 6:20,-2092076208,290066905,2,518,30,488,Smart Things
307453,192.168.1.196,60.241.92.80,6516,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 6:20,9/23/2016 6:20,442931344,978861429,1,48,48,48,Smart Things
307530,192.168.1.196,192.168.1.1,6519,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 6:20,9/23/2016 6:20,1136783318,2110204457,2,124,30,94,Smart Things
307534,192.168.1.196,223.252.23.219,6518,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 6:20,9/23/2016 6:20,1655535415,-1603396488,2,96,48,48,Smart Things
312681,192.168.1.196,192.168.1.1,6521,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 6:30,9/23/2016 6:30,-1770383893,-2073888234,2,518,30,488,Smart Things
312685,192.168.1.196,192.189.54.17,6520,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 6:30,9/23/2016 6:30,1386307416,-356017501,2,96,48,48,Smart Things
319046,192.168.1.196,192.168.1.1,6523,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 6:40,9/23/2016 6:40,393074465,699297126,2,514,30,484,Smart Things
319050,192.168.1.196,85.25.84.166,6522,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 6:40,9/23/2016 6:40,618764722,1308132261,2,96,48,48,Smart Things
323943,192.168.1.196,192.168.1.1,6525,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 6:50,9/23/2016 6:50,39427415,46086194,2,530,30,500,Smart Things
323947,192.168.1.196,129.250.35.251,6524,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 6:50,9/23/2016 6:50,647177968,-1954349597,2,96,48,48,Smart Things
329024,192.168.1.196,192.168.1.1,6527,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 7:00,9/23/2016 7:00,-2092081523,-1471988033,2,518,30,488,Smart Things
329028,192.168.1.196,78.46.188.101,6526,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 7:00,9/23/2016 7:00,797735155,-1408948107,2,96,48,48,Smart Things
334677,192.168.1.196,192.168.1.1,6529,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 7:10,9/23/2016 7:10,1136778003,348043690,2,124,30,94,Smart Things
334681,192.168.1.196,130.102.128.23,6528,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 7:10,9/23/2016 7:10,-1349865980,1681543693,2,96,48,48,Smart Things
339564,192.168.1.196,192.168.1.1,6531,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 7:20,9/23/2016 7:20,-1770380756,359936661,2,518,30,488,Smart Things
339568,192.168.1.196,212.113.190.2,6530,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 7:20,9/23/2016 7:20,-1091032112,-1694424361,2,96,48,48,Smart Things
349519,192.168.1.196,192.168.1.1,6533,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 7:30,9/23/2016 7:30,393077602,-1161697505,2,542,30,512,Smart Things
349523,192.168.1.196,27.124.125.251,6532,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 7:30,9/23/2016 7:30,-1274187620,719822459,2,96,48,48,Smart Things
427964,192.168.1.196,192.168.1.1,6535,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:40,39430552,-1815056304,2,542,30,512,Smart Things
427968,192.168.1.196,46.254.216.12,6534,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:40,786581963,1519417323,2,96,48,48,Smart Things
441895,192.168.1.196,192.168.1.1,6537,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 7:50,9/23/2016 7:50,-2092078386,958276632,2,542,30,512,Smart Things
441899,192.168.1.196,45.114.116.62,6536,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 7:50,9/23/2016 7:50,-1937463887,1368928635,2,96,48,48,Smart Things
452072,192.168.1.196,192.168.1.1,6539,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 8:00,9/23/2016 8:00,1136781140,-1534212340,2,530,30,500,Smart Things
452076,192.168.1.196,129.250.35.250,6538,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 8:00,9/23/2016 8:00,1162449138,-2026384514,2,96,48,48,Smart Things
526830,192.168.1.196,192.168.1.1,6541,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 8:10,9/23/2016 8:10,-1770385807,313862909,2,542,30,512,Smart Things
526834,192.168.1.196,202.127.210.37,6540,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 8:10,9/23/2016 8:10,-615505018,525078922,2,96,48,48,Smart Things
554066,192.168.1.196,192.168.1.1,6543,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 8:20,9/23/2016 8:20,393072551,-1207910517,2,542,30,512,Smart Things
554071,192.168.1.196,185.77.199.1,6542,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 8:20,9/23/2016 8:20,-1636194971,-1157970155,2,96,48,48,Smart Things
566804,192.168.1.196,192.168.1.1,6545,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 8:30,9/23/2016 8:30,39425501,-1861121674,2,542,30,512,Smart Things
566808,192.168.1.196,92.222.82.98,6544,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 8:30,9/23/2016 8:30,1491927961,1771027408,2,96,48,48,Smart Things
584066,192.168.1.196,192.168.1.1,6547,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 8:40,9/23/2016 8:40,-2092083437,912063678,2,542,30,512,Smart Things
584070,192.168.1.196,218.186.3.36,6546,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 8:40,9/23/2016 8:40,1643696971,128135010,2,96,48,48,Smart Things
590610,192.168.1.196,192.168.1.1,6549,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 8:50,9/23/2016 8:50,1136776089,-1562799897,2,542,30,512,Smart Things
590614,192.168.1.196,110.21.101.199,6548,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 8:50,9/23/2016 8:50,2137442849,-2110799117,2,96,48,48,Smart Things
597853,192.168.1.196,192.168.1.1,6551,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 9:00,9/23/2016 9:00,-1770382670,-1547279391,2,514,30,484,Smart Things
597857,192.168.1.196,195.154.115.15,6550,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 9:00,9/23/2016 9:00,2079545076,-109579033,2,96,48,48,Smart Things
607651,192.168.1.196,192.168.1.1,6553,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 9:10,9/23/2016 9:10,393075688,1226053836,2,514,30,484,Smart Things
607656,192.168.1.196,27.124.125.251,6552,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 9:10,9/23/2016 9:10,-575425902,-2078993426,2,96,48,48,Smart Things
616627,192.168.1.196,192.168.1.1,6555,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 9:20,9/23/2016 9:20,39428638,572703256,2,542,30,512,Smart Things
616631,192.168.1.196,188.165.201.225,6554,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 9:20,9/23/2016 9:20,-1991657445,-574912439,2,96,48,48,Smart Things
626147,192.168.1.196,192.168.1.1,6557,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 9:30,9/23/2016 9:30,-2092080300,-948930751,2,514,30,484,Smart Things
626151,192.168.1.196,54.252.165.245,6556,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 9:30,9/23/2016 9:30,1162735953,1355166596,2,96,48,48,Smart Things
634134,192.168.1.196,192.168.1.1,6559,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 9:40,9/23/2016 9:40,1136779226,1952753688,2,530,30,500,Smart Things
634138,192.168.1.196,217.147.208.1,6558,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 9:40,9/23/2016 9:40,-844958709,-1450790985,2,96,48,48,Smart Things
640365,192.168.1.196,192.168.1.1,6561,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 9:50,9/23/2016 9:50,-1770387985,2061328659,2,530,30,500,Smart Things
640369,192.168.1.196,129.250.35.250,6560,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 9:50,9/23/2016 9:50,1730359841,1715494481,2,96,48,48,Smart Things
646935,192.168.1.196,192.168.1.1,6563,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 10:00,9/23/2016 10:00,393070373,913599208,2,530,30,500,Smart Things
646939,192.168.1.196,130.102.128.23,6562,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 10:00,9/23/2016 10:00,-270111258,2063804529,2,96,48,48,Smart Things
653682,192.168.1.196,192.168.1.1,6565,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 10:10,9/23/2016 10:10,39423323,-827702128,2,530,30,500,Smart Things
653686,192.168.1.196,129.250.35.250,6564,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 10:10,9/23/2016 10:10,1730355485,632339440,2,96,48,48,Smart Things
659294,192.168.1.196,192.168.1.1,6567,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 10:20,9/23/2016 10:20,-2092085615,2126855696,2,530,30,500,Smart Things
659298,192.168.1.196,46.101.52.119,6566,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 10:20,9/23/2016 10:20,306821119,-1098819432,2,96,48,48,Smart Things
666047,192.168.1.196,192.168.1.1,6569,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 10:30,9/23/2016 10:30,1136773911,-1838946673,2,530,30,500,Smart Things
666051,192.168.1.196,193.219.28.147,6568,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 10:30,9/23/2016 10:30,-2116696626,1107689930,2,96,48,48,Smart Things
747749,192.168.1.196,192.168.1.1,6571,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 10:40,9/23/2016 10:40,-1770384848,1645523148,2,542,30,512,Smart Things
747753,192.168.1.196,82.94.196.40,6570,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 10:40,9/23/2016 10:40,604484565,-1392771179,2,96,48,48,Smart Things
752316,192.168.1.196,192.168.1.1,6573,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 10:50,9/23/2016 10:50,393073510,-998848239,2,530,30,500,Smart Things
752320,192.168.1.196,129.250.35.251,6572,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 10:50,9/23/2016 10:50,-2056162141,-101082646,2,96,48,48,Smart Things
756788,192.168.1.196,192.168.1.1,6575,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 11:00,9/23/2016 11:00,39426460,-772831892,2,530,30,500,Smart Things
756792,192.168.1.196,91.234.160.19,6574,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 11:00,9/23/2016 11:00,1512459406,1552092606,2,96,48,48,Smart Things
760868,192.168.1.196,192.168.1.1,6577,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 11:10,9/23/2016 11:10,-2092082478,1699969713,2,530,30,500,Smart Things
760872,192.168.1.196,103.38.121.36,6576,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 11:10,9/23/2016 11:10,-810472640,-12082819,2,96,48,48,Smart Things
764963,192.168.1.196,192.168.1.1,6579,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 11:20,9/23/2016 11:20,1136777048,185292031,2,542,30,512,Smart Things
764967,192.168.1.196,202.147.104.60,6578,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 11:20,9/23/2016 11:20,591712329,-548865490,2,96,48,48,Smart Things
769006,192.168.1.196,192.168.1.1,6581,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 11:30,9/23/2016 11:30,-1770390427,-1534812768,2,530,30,500,Smart Things
769010,192.168.1.196,27.124.125.252,6580,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 11:30,9/23/2016 11:30,-365148588,996533123,2,96,48,48,Smart Things
772896,192.168.1.196,192.168.1.1,6583,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 11:40,9/23/2016 11:40,393067931,55576785,2,530,30,500,Smart Things
772900,192.168.1.196,129.250.35.251,6582,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 11:40,9/23/2016 11:40,-418878016,1970279506,2,96,48,48,Smart Things
777253,192.168.1.196,192.168.1.1,6585,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 11:50,9/23/2016 11:50,39420881,294311653,2,530,30,500,Smart Things
777257,192.168.1.196,188.126.88.9,6584,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 11:50,9/23/2016 11:50,72012390,1386518502,2,96,48,48,Smart Things
785544,192.168.1.196,192.168.1.1,6587,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 12:00,9/23/2016 12:00,-2092088057,1005465921,2,530,30,500,Smart Things
785548,192.168.1.196,202.127.210.37,6586,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 12:00,9/23/2016 12:00,-982812088,1435636802,2,96,48,48,Smart Things
791572,192.168.1.196,192.168.1.1,6589,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 12:10,9/23/2016 12:10,1136771469,-1781743438,2,514,30,484,Smart Things
791576,192.168.1.196,202.127.210.37,6588,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 12:10,9/23/2016 12:10,-982796974,-1577720637,2,96,48,48,Smart Things
798065,192.168.1.196,192.168.1.1,6591,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 12:19,9/23/2016 12:20,-1770387290,1786991068,2,530,30,500,Smart Things
798069,192.168.1.196,27.124.125.252,6590,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 12:19,9/23/2016 12:20,-202339441,-476907463,2,96,48,48,Smart Things
802282,192.168.1.196,192.168.1.1,6593,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 12:29,9/23/2016 12:30,393071068,2124738012,2,530,30,500,Smart Things
802286,192.168.1.196,202.60.94.11,6592,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 12:29,9/23/2016 12:30,107258647,689958823,2,96,48,48,Smart Things
806034,192.168.1.196,192.168.1.1,6595,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 12:39,9/23/2016 12:40,39424018,-2007438791,2,514,30,484,Smart Things
806038,192.168.1.196,27.124.125.252,6594,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 12:39,9/23/2016 12:40,-202335085,-1457488712,2,96,48,48,Smart Things
810070,192.168.1.196,192.168.1.1,6597,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 12:49,9/23/2016 12:50,-2092084920,-1503904277,2,514,30,484,Smart Things
810074,192.168.1.196,203.122.222.45,6596,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 12:49,9/23/2016 12:50,758058503,-143291222,2,96,48,48,Smart Things
814051,192.168.1.196,192.168.1.1,6599,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 12:59,9/23/2016 13:00,1136774606,2072041037,2,530,30,500,Smart Things
814055,192.168.1.196,220.233.156.30,6598,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 12:59,9/23/2016 13:00,-1179713715,-2092403378,2,96,48,48,Smart Things
817937,192.168.1.196,192.168.1.1,6601,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 13:09,9/23/2016 13:10,-1901241442,-325817550,2,530,30,500,Smart Things
817941,192.168.1.196,121.0.0.42,6600,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 13:09,9/23/2016 13:10,-1704828396,1823289364,2,96,48,48,Smart Things
821968,192.168.1.196,192.168.1.1,6603,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 13:19,9/23/2016 13:20,230267496,1195816422,2,530,30,500,Smart Things
821972,192.168.1.196,27.124.125.252,6602,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 13:19,9/23/2016 13:20,-1812174645,-1433986077,2,96,48,48,Smart Things
825881,192.168.1.196,192.168.1.1,6605,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 13:29,9/23/2016 13:30,-91430134,1118820382,2,526,30,496,Smart Things
825885,192.168.1.196,110.21.101.199,6604,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 13:29,9/23/2016 13:30,1057728482,111499758,2,96,48,48,Smart Things
829432,192.168.1.196,192.168.1.1,6607,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 13:39,9/23/2016 13:40,2040078804,-1654513074,2,514,30,484,Smart Things
829436,192.168.1.196,202.127.210.37,6606,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 13:39,9/23/2016 13:40,464288013,1635983638,2,96,48,48,Smart Things
833041,192.168.1.196,192.168.1.1,6609,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 13:49,9/23/2016 13:50,1005920454,2116852073,2,518,30,488,Smart Things
833045,192.168.1.196,130.102.2.123,6608,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 13:49,9/23/2016 13:50,-1476585057,-321770236,2,96,48,48,Smart Things
836774,192.168.1.196,192.168.1.1,6611,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 13:59,9/23/2016 14:00,-1901238305,2104734770,2,526,30,496,Smart Things
836778,192.168.1.196,110.21.101.199,6610,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 13:59,9/23/2016 14:00,894914979,1680498604,2,96,48,48,Smart Things
840316,192.168.1.196,192.168.1.1,6613,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 14:09,9/23/2016 14:10,230270633,-672225885,2,526,30,496,Smart Things
840320,192.168.1.196,103.38.120.36,6612,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 14:09,9/23/2016 14:10,59527146,31289362,2,96,48,48,Smart Things
843864,192.168.1.196,192.168.1.1,6615,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 14:19,9/23/2016 14:20,-91426997,-749226310,2,526,30,496,Smart Things
843868,192.168.1.196,192.189.54.17,6614,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 14:19,9/23/2016 14:20,-1214321290,-866531165,2,96,48,48,Smart Things
847553,192.168.1.196,192.168.1.1,6617,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 14:29,9/23/2016 14:30,2040081941,772547054,2,542,30,512,Smart Things
847557,192.168.1.196,203.122.220.204,6616,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 14:29,9/23/2016 14:30,1714696413,2057668232,1,48,48,48,Smart Things
847583,192.168.1.196,192.168.1.1,6619,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 14:29,9/23/2016 14:30,1005923591,248628266,2,124,30,94,Smart Things
847587,192.168.1.196,203.23.237.200,6618,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 14:29,9/23/2016 14:30,1196549305,1941734646,2,96,48,48,Smart Things
851413,192.168.1.196,192.168.1.1,6621,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 14:39,9/23/2016 14:40,-1901243620,335424753,2,530,30,500,Smart Things
851417,192.168.1.196,121.0.0.41,6620,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 14:39,9/23/2016 14:40,-1329544951,1108790462,2,96,48,48,Smart Things
854947,192.168.1.196,192.168.1.1,6623,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 14:49,9/23/2016 14:50,230265318,1857409441,2,526,30,496,Smart Things
854951,192.168.1.196,91.218.89.74,6622,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 14:49,9/23/2016 14:50,-1690068775,-1147785100,2,96,48,48,Smart Things
858750,192.168.1.196,192.168.1.1,6625,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 14:59,9/23/2016 15:00,-91432312,1780341432,2,530,30,500,Smart Things
858754,192.168.1.196,121.0.0.42,6624,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 14:59,9/23/2016 15:00,-1323824370,-1251430466,2,96,48,48,Smart Things
862342,192.168.1.196,192.168.1.1,6627,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 15:09,9/23/2016 15:10,2040076626,-989507921,2,530,30,500,Smart Things
862346,192.168.1.196,148.252.105.132,6626,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 15:09,9/23/2016 15:10,1722230612,1656827729,2,96,48,48,Smart Things
866054,192.168.1.196,192.168.1.1,6629,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 15:19,9/23/2016 15:20,1005918276,-1513532730,2,514,30,484,Smart Things
866058,192.168.1.196,148.251.90.84,6628,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 15:19,9/23/2016 15:20,448244830,-1477309756,2,96,48,48,Smart Things
869745,192.168.1.196,192.168.1.1,6631,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 15:29,9/23/2016 15:30,-1901240483,-1525717877,2,518,30,488,Smart Things
869749,192.168.1.196,220.233.156.30,6630,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 15:29,9/23/2016 15:30,-113626088,984579668,2,96,48,48,Smart Things
873502,192.168.1.196,192.168.1.1,6633,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 15:39,9/23/2016 15:40,230268455,-3872317,2,518,30,488,Smart Things
873506,192.168.1.196,129.250.35.251,6632,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 15:39,9/23/2016 15:40,1159145242,-621715976,2,96,48,48,Smart Things
876927,192.168.1.196,192.168.1.1,6635,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 15:49,9/23/2016 15:50,-91429175,-80800868,2,518,30,488,Smart Things
876931,192.168.1.196,110.21.101.199,6634,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 15:49,9/23/2016 15:50,513919665,2101400350,2,96,48,48,Smart Things
880810,192.168.1.196,192.168.1.1,6637,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 15:59,9/23/2016 16:00,2040079763,1441044498,2,518,30,488,Smart Things
880814,192.168.1.196,130.102.2.123,6636,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 15:59,9/23/2016 16:00,-1248633102,-152648515,2,96,48,48,Smart Things
884948,192.168.1.196,192.168.1.1,6639,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 16:09,9/23/2016 16:09,1005921413,-1406171028,2,518,30,488,Smart Things
884952,192.168.1.196,4.53.160.75,6638,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 16:09,9/23/2016 16:09,-186835556,-1031920431,2,96,48,48,Smart Things
888600,192.168.1.196,192.168.1.1,6641,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 16:19,9/23/2016 16:19,-1901245534,408338863,2,518,30,488,Smart Things
888604,192.168.1.196,129.250.35.251,6640,123,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 16:19,9/23/2016 16:19,2108048949,-2085587372,2,96,48,48,Smart Things
892307,192.168.1.196,192.168.1.1,6643,53,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,17,9/23/2016 16:29,9/23/2016 16:29,230263404,1930044998,2,514,30,484,Smart Things
